dteday,hum,weathersit,holiday,season,atemp,temp,hr,casual,registered,cnt
2011-01-12,0.86,2,0,1,0.197,0.16,0,0,7,7
2011-11-24,0.31,1,1,4,0.4848,0.5,15,78,71,149
2011-06-12,0.78,1,0,2,0.6061,0.66,0,19,100,119
2012-07-24,0.56,2,0,3,0.7879,0.82,12,60,169,229
2012-04-13,0.53,2,0,2,0.3333,0.34,4,1,4,5
2012-10-31,0.81,2,0,4,0.3182,0.3,3,0,3,3
2011-09-22,0.78,2,0,3,0.6061,0.66,17,50,513,563
2012-04-14,0.66,1,0,2,0.3939,0.38,2,3,53,56
2012-05-06,0.83,2,0,2,0.5303,0.56,0,23,111,134
2012-02-26,0.41,1,0,1,0.2576,0.26,10,27,161,188
2012-01-15,0.54,1,0,1,0.1212,0.14,10,11,115,126
2011-12-04,0.87,1,0,4,0.3485,0.34,22,5,59,64
2011-08-01,0.45,1,0,3,0.6818,0.76,17,69,445,514
2012-02-02,0.49,1,0,1,0.303,0.32,23,0,61,61
2012-09-14,0.88,1,0,3,0.5152,0.54,6,8,144,152
2011-01-30,0.7,2,0,1,0.2273,0.24,22,2,19,21
2012-10-05,0.37,1,0,4,0.6515,0.74,14,113,287,400
2012-05-23,0.88,1,0,2,0.5303,0.56,6,6,154,160
2012-05-24,0.69,2,0,2,0.6212,0.66,20,55,343,398
2011-12-27,0.7,1,0,1,0.2727,0.26,1,0,6,6
2012-01-05,0.61,1,0,1,0.2576,0.2,3,0,4,4
2011-05-23,0.74,1,0,2,0.6667,0.7,19,56,302,358
2012-03-21,0.83,2,0,2,0.5,0.52,11,38,154,192
2011-11-15,0.68,2,0,4,0.5152,0.54,12,28,148,176
2011-06-16,0.83,3,0,2,0.5758,0.62,21,34,154,188
2012-08-28,0.83,2,0,3,0.6061,0.66,7,14,255,269
2011-03-17,0.71,1,0,1,0.3333,0.34,4,0,3,3
2012-08-21,0.88,1,0,3,0.5303,0.56,3,0,3,3
2012-11-10,0.48,1,0,4,0.4697,0.48,12,258,348,606
2012-05-11,0.28,1,0,2,0.5303,0.56,12,89,259,348
2012-08-24,0.62,2,0,3,0.6818,0.72,18,109,627,736
2011-07-24,0.45,1,0,3,0.8636,0.9,12,85,161,246
2012-05-24,0.83,1,0,2,0.5606,0.6,0,7,49,56
2012-02-03,0.65,1,0,1,0.2273,0.24,7,10,216,226
2011-05-01,0.82,2,0,2,0.4091,0.4,6,4,9,13
2012-06-07,0.77,1,0,2,0.5,0.52,1,5,17,22
2011-03-24,1.0,2,0,2,0.2727,0.28,3,1,0,1
2011-02-18,0.72,1,0,1,0.4394,0.44,11,31,82,113
2012-07-14,0.54,2,0,3,0.6515,0.7,2,10,91,101
2012-10-09,0.63,2,0,4,0.5,0.52,15,59,195,254
2012-10-01,0.43,2,0,4,0.6212,0.6,12,61,262,323
2012-04-13,0.61,1,0,2,0.3333,0.34,3,3,8,11
2012-02-11,0.81,2,0,1,0.2424,0.26,14,38,205,243
2012-06-25,0.45,2,0,3,0.6818,0.76,12,74,196,270
2011-03-22,0.51,1,0,2,0.4394,0.44,11,22,64,86
2011-01-04,0.69,1,0,1,0.2273,0.2,23,2,9,11
2011-08-02,0.58,1,0,3,0.6818,0.74,8,37,398,435
2011-02-10,0.49,1,0,1,0.0758,0.1,8,5,173,178
2011-04-04,0.23,1,0,2,0.6515,0.74,17,83,283,366
2012-10-11,0.5,1,0,4,0.4091,0.4,4,0,10,10
2012-02-19,0.36,2,0,1,0.2879,0.3,3,3,12,15
2011-12-17,0.56,2,0,4,0.2424,0.26,6,0,17,17
2012-02-29,0.7,1,0,1,0.303,0.28,3,0,2,2
2011-02-22,0.47,1,0,1,0.2273,0.22,18,6,161,167
2012-02-29,0.94,3,0,1,0.4242,0.42,22,2,53,55
2011-07-29,0.84,1,0,3,0.7121,0.72,4,2,4,6
2011-03-04,0.8,1,0,1,0.1818,0.16,7,0,83,83
2012-07-19,0.58,1,0,3,0.7121,0.76,8,32,625,657
2011-04-11,0.57,1,0,2,0.6364,0.68,20,44,122,166
2012-03-11,0.31,1,0,1,0.4848,0.5,19,55,203,258
2012-11-16,0.65,2,0,4,0.303,0.3,3,0,6,6
2011-04-07,0.76,2,0,2,0.4091,0.4,22,18,63,81
2011-04-27,0.74,1,0,2,0.6364,0.68,14,29,119,148
2011-01-09,0.5,1,0,1,0.1364,0.12,23,0,6,6
2011-08-13,0.74,2,0,3,0.6212,0.66,7,10,34,44
2012-11-16,0.38,1,0,4,0.4242,0.42,15,30,237,267
2011-10-15,0.62,1,0,4,0.4394,0.44,3,5,18,23
2011-07-24,0.42,1,0,3,0.8182,0.88,18,67,176,243
2011-06-11,0.62,1,0,2,0.7121,0.76,11,110,215,325
2011-02-14,0.21,1,0,1,0.5303,0.56,15,19,71,90
2011-12-13,0.49,1,0,4,0.3182,0.32,19,5,262,267
2012-04-24,0.18,1,0,2,0.4848,0.5,19,33,449,482
2012-09-14,0.73,1,0,3,0.5303,0.56,1,6,35,41
2011-02-28,0.87,3,0,1,0.303,0.34,1,1,7,8
2011-12-15,0.66,1,0,4,0.3182,0.32,6,2,90,92
2012-10-15,0.64,2,0,4,0.5455,0.58,2,1,5,6
2011-06-02,0.35,1,0,2,0.6212,0.62,23,23,89,112
2011-09-10,0.55,1,0,3,0.6818,0.74,16,170,261,431
2011-04-10,0.88,2,0,2,0.4242,0.42,12,94,136,230
2011-08-08,0.58,1,0,3,0.7121,0.76,22,26,121,147
2012-06-17,0.54,1,0,2,0.6212,0.66,16,240,340,580
2011-03-23,0.87,3,0,2,0.303,0.36,20,3,72,75
2012-06-06,0.59,1,0,2,0.5,0.52,0,3,46,49
2011-04-11,0.88,2,0,2,0.4848,0.5,7,12,164,176
2011-03-09,0.75,2,0,1,0.2879,0.3,10,8,49,57
2011-12-05,0.88,2,0,4,0.4394,0.44,21,10,166,176
2011-12-19,0.65,1,0,4,0.2424,0.26,11,22,105,127
2011-05-17,0.69,1,0,2,0.6061,0.62,15,79,131,210
2012-08-28,0.48,1,0,3,0.6667,0.72,20,87,348,435
2012-01-13,0.38,1,0,1,0.1818,0.24,11,12,102,114
2011-01-04,0.64,1,0,1,0.2727,0.22,21,0,48,48
2011-08-10,0.38,1,0,3,0.7273,0.82,12,74,166,240
2011-04-03,0.33,2,0,2,0.4545,0.46,15,174,118,292
2011-04-05,0.88,2,0,2,0.4697,0.48,7,10,124,134
2011-04-06,0.41,1,0,2,0.4394,0.44,12,22,112,134
2012-01-02,0.35,1,1,1,0.2273,0.24,8,2,51,53
2012-03-07,0.65,1,0,1,0.2273,0.26,7,12,332,344
2011-10-27,0.88,3,0,4,0.4848,0.5,10,10,52,62
2012-04-02,0.5,1,0,2,0.4091,0.4,10,85,119,204
2012-02-07,0.38,1,0,1,0.4394,0.44,13,15,169,184
2011-04-18,0.63,1,0,2,0.4545,0.46,8,20,277,297
2012-08-05,0.44,1,0,3,0.8182,0.88,13,208,315,523
2012-08-17,0.3,1,0,3,0.2424,0.86,15,127,256,383
2011-03-02,0.75,1,0,1,0.2121,0.2,4,1,0,1
2011-03-01,0.59,1,0,1,0.1818,0.2,8,10,204,214
2012-12-06,0.6,2,0,4,0.2576,0.24,20,5,222,227
2012-12-03,0.68,1,0,4,0.5,0.52,12,40,228,268
2012-06-10,0.48,1,0,2,0.6818,0.76,20,113,250,363
2012-12-21,0.42,2,0,1,0.2879,0.32,11,12,150,162
2011-04-28,0.39,1,0,2,0.5152,0.54,23,29,81,110
2011-02-20,0.29,1,0,1,0.3333,0.34,13,76,122,198
2011-11-02,0.87,1,0,4,0.3333,0.3,4,0,4,4
2012-09-03,0.7,2,1,3,0.697,0.74,11,187,272,459
2012-11-01,0.75,1,0,4,0.3182,0.3,1,8,22,30
2011-12-21,0.66,2,0,1,0.3636,0.36,1,1,10,11
2012-11-21,0.43,1,0,4,0.3939,0.38,19,23,220,243
2012-06-02,0.36,1,0,2,0.6212,0.64,19,185,369,554
2012-05-17,0.4,1,0,2,0.6212,0.6,20,83,363,446
2012-01-08,0.52,1,0,1,0.303,0.3,20,7,119,126
2011-08-17,0.43,1,0,3,0.7273,0.8,15,42,117,159
2011-06-12,0.89,1,0,2,0.5758,0.64,2,9,57,66
2012-04-03,0.51,1,0,2,0.4848,0.5,22,25,133,158
2012-10-19,0.65,1,0,4,0.6061,0.64,15,93,302,395
2012-01-27,0.94,1,0,1,0.4242,0.42,2,2,11,13
2012-09-27,0.69,2,0,4,0.6212,0.66,17,87,818,905
2011-06-15,0.68,1,0,2,0.4848,0.5,3,0,1,1
2012-05-31,0.37,1,0,2,0.6515,0.72,12,62,230,292
2011-11-25,0.81,1,0,4,0.2727,0.26,8,6,68,74
2012-07-29,0.46,1,0,3,0.7273,0.8,14,231,291,522
2012-02-08,0.87,2,0,1,0.2424,0.24,23,3,57,60
2012-05-23,0.88,3,0,2,0.5303,0.56,5,6,29,35
2012-06-15,0.69,1,0,2,0.5909,0.6,8,44,609,653
2012-08-03,0.66,2,0,3,0.7273,0.76,21,54,224,278
2012-03-20,0.77,1,0,1,0.5152,0.54,22,32,156,188
2011-12-08,0.6,1,0,4,0.2727,0.26,20,5,170,175
2011-07-31,0.24,1,0,3,0.7727,0.9,13,142,152,294
2012-09-01,0.7,1,0,3,0.6515,0.7,4,3,9,12
2011-06-22,0.55,2,0,3,0.7576,0.8,17,67,462,529
2011-01-13,0.38,1,0,1,0.2121,0.24,16,2,76,78
2011-10-01,0.87,3,0,4,0.3636,0.36,20,8,58,66
2011-03-15,0.57,2,0,1,0.3182,0.34,11,27,51,78
2011-04-30,0.54,2,0,2,0.4242,0.42,3,4,13,17
2011-08-09,0.48,1,0,3,0.6818,0.76,23,22,53,75
2012-07-03,0.54,1,0,3,0.6667,0.72,0,9,44,53
2011-11-23,0.54,2,0,4,0.4394,0.44,13,12,162,174
2012-03-15,0.39,1,0,1,0.6364,0.7,17,79,634,713
2012-09-19,0.43,1,0,3,0.6212,0.6,11,44,203,247
2011-08-04,0.82,2,0,3,0.6515,0.7,8,29,369,398
2012-05-19,0.48,1,0,2,0.4848,0.5,3,10,23,33
2012-11-09,0.38,1,0,4,0.4545,0.46,13,62,237,299
2011-01-08,0.39,1,0,1,0.0606,0.1,23,0,22,22
2011-05-27,0.58,1,0,2,0.6818,0.74,13,51,158,209
2011-03-14,0.49,1,0,1,0.3333,0.32,22,4,43,47
2012-08-30,0.48,1,0,3,0.6818,0.76,13,76,214,290
2012-02-20,0.42,1,1,1,0.2879,0.3,13,66,246,312
2011-11-28,0.77,1,0,4,0.4545,0.46,0,6,10,16
2011-02-20,0.53,2,0,1,0.3485,0.32,21,17,39,56
2012-09-26,0.73,1,0,4,0.5909,0.6,10,29,156,185
2011-06-10,0.66,1,0,2,0.7273,0.76,21,55,163,218
2011-03-07,0.36,1,0,1,0.2879,0.32,13,16,54,70
2012-07-05,0.51,1,0,3,0.6667,0.74,0,17,71,88
2011-11-04,0.46,1,0,4,0.3182,0.34,21,8,115,123
2011-04-22,0.76,3,0,2,0.3333,0.34,12,19,61,80
2011-11-09,0.76,1,0,4,0.4091,0.4,10,16,89,105
2012-06-21,0.84,1,0,3,0.6667,0.7,4,1,11,12
2011-02-24,0.69,1,0,1,0.197,0.2,6,0,58,58
2012-11-05,0.49,1,0,4,0.303,0.32,10,30,112,142
2011-11-07,1.0,2,0,4,0.3333,0.34,9,18,156,174
2012-01-22,0.86,3,0,1,0.1667,0.16,20,5,69,74
2011-11-01,0.48,1,0,4,0.4848,0.5,12,23,153,176
2011-08-17,0.41,1,0,3,0.7121,0.8,13,38,138,176
2011-07-24,0.49,1,0,3,0.7879,0.84,20,52,143,195
2011-06-03,0.33,1,0,2,0.6212,0.62,10,54,107,161
2011-08-22,0.3,1,0,3,0.6364,0.7,19,66,350,416
2012-12-09,0.87,2,0,4,0.4091,0.4,2,8,70,78
2011-05-26,0.58,1,0,2,0.6667,0.72,20,55,267,322
2011-11-17,0.61,2,0,4,0.303,0.34,10,7,74,81
2012-09-10,0.52,1,0,3,0.5152,0.54,23,7,86,93
2012-04-29,0.34,1,0,2,0.5152,0.54,14,281,372,653
2012-05-27,0.66,1,0,2,0.6818,0.72,11,268,251,519
2012-10-08,0.76,2,1,4,0.4091,0.4,21,17,134,151
2011-02-22,0.43,1,0,1,0.1515,0.16,23,3,18,21
2011-08-03,0.52,2,0,3,0.7121,0.78,1,7,9,16
2011-08-05,0.52,2,0,3,0.7121,0.78,14,81,164,245
2012-12-21,0.88,3,0,1,0.4394,0.44,1,2,7,9
2011-02-24,0.72,1,0,1,0.197,0.2,7,0,104,104
2011-03-27,0.36,1,0,2,0.2727,0.28,20,7,50,57
2012-09-11,0.29,1,0,3,0.6212,0.66,13,72,256,328
2011-01-20,0.56,1,0,1,0.2576,0.26,3,0,1,1
2012-11-30,0.75,1,0,4,0.3182,0.3,21,14,169,183
2011-09-27,0.89,2,0,4,0.5909,0.66,17,50,480,530
2011-10-04,0.56,1,0,4,0.5303,0.56,13,20,153,173
2012-11-21,0.87,1,0,4,0.2879,0.28,2,2,6,8
2012-09-05,0.79,1,0,3,0.697,0.72,21,18,278,296
2011-04-03,0.44,2,0,2,0.4242,0.42,21,8,37,45
2012-03-10,0.33,1,0,1,0.2727,0.3,11,56,218,274
2011-06-11,0.78,1,0,2,0.6061,0.66,22,53,137,190
2011-10-22,0.55,1,0,4,0.4545,0.46,12,132,211,343
2012-05-14,0.88,3,0,2,0.5455,0.58,19,10,294,304
2011-12-05,0.9,1,0,4,0.3485,0.32,7,9,274,283
2012-04-12,0.35,1,0,2,0.4242,0.42,23,8,86,94
2012-09-04,0.89,2,0,3,0.5909,0.66,4,0,8,8
2011-10-14,0.73,1,0,4,0.5303,0.56,13,18,114,132
2011-04-11,0.83,2,0,2,0.5303,0.56,10,41,55,96
2011-09-03,0.69,1,0,3,0.6061,0.62,5,3,9,12
2012-09-14,0.45,2,0,3,0.6515,0.72,14,113,258,371
2012-10-31,0.81,1,0,4,0.3333,0.32,8,6,615,621
2012-06-24,0.3,1,0,3,0.7273,0.84,14,253,298,551
2012-03-09,0.34,1,0,1,0.3333,0.36,21,8,133,141
2011-12-21,0.94,3,0,1,0.4394,0.44,13,3,55,58
2011-03-15,0.62,2,0,1,0.3485,0.36,17,22,195,217
2011-12-29,0.59,1,0,1,0.2576,0.2,6,2,39,41
2011-08-26,0.74,2,0,3,0.7121,0.74,18,40,370,410
2012-02-09,0.56,2,0,1,0.3333,0.3,22,3,104,107
2012-10-24,0.68,1,0,4,0.5152,0.54,1,4,23,27
2012-10-22,0.62,1,0,4,0.4091,0.4,3,1,5,6
2012-04-10,0.62,1,0,2,0.3939,0.38,8,22,670,692
2012-03-22,1.0,2,0,2,0.4697,0.48,6,10,126,136
2011-04-25,0.54,1,0,2,0.6667,0.72,14,47,99,146
2012-04-24,0.25,1,0,2,0.4848,0.5,14,50,166,216
2011-07-22,0.63,1,0,3,0.8333,0.82,0,9,51,60
2012-09-19,0.63,2,0,3,0.5,0.52,3,1,4,5
2011-08-31,0.4,1,0,3,0.6515,0.74,14,48,148,196
2011-06-07,0.7,1,0,2,0.6818,0.72,21,31,187,218
2012-03-17,0.68,1,0,1,0.5152,0.54,22,58,153,211
2012-11-06,0.56,2,0,4,0.2879,0.3,21,14,137,151
2012-07-14,0.83,2,0,3,0.6364,0.68,23,55,156,211
2011-12-16,0.45,2,0,4,0.303,0.32,17,13,352,365
2012-10-11,0.44,1,0,4,0.4545,0.46,18,64,628,692
2012-01-09,0.6,1,0,1,0.2273,0.24,0,3,12,15
2012-07-02,0.45,1,0,3,0.6818,0.76,21,17,241,258
2011-08-07,0.79,1,0,3,0.697,0.72,8,23,66,89
2012-03-15,0.77,1,0,1,0.4394,0.44,4,11,3,14
2012-01-16,0.55,1,1,1,0.1818,0.2,12,20,165,185
2011-11-21,0.87,3,0,4,0.4091,0.4,22,6,72,78
2011-08-15,0.88,3,0,3,0.5455,0.6,0,7,18,25
2012-09-22,0.83,1,0,3,0.5303,0.56,3,6,39,45
2012-10-12,0.81,1,0,4,0.3636,0.36,5,2,33,35
2012-08-19,0.69,2,0,3,0.6061,0.62,2,16,103,119
2011-05-16,0.83,1,0,2,0.5455,0.58,19,36,272,308
2012-07-02,0.36,1,0,3,0.7424,0.84,15,59,175,234
2011-08-26,0.79,1,0,3,0.697,0.72,22,26,126,152
2012-02-08,0.7,1,0,1,0.2576,0.24,4,0,1,1
2011-02-01,0.87,2,0,1,0.2273,0.22,20,5,69,74
2011-06-30,0.33,1,0,3,0.6667,0.76,13,70,162,232
2012-01-14,0.47,1,0,1,0.1364,0.16,22,4,62,66
2012-03-07,0.51,1,0,1,0.4848,0.5,20,18,242,260
2012-04-03,0.66,1,0,2,0.3333,0.32,4,0,1,1
2011-04-17,0.3,1,0,2,0.5303,0.56,19,75,135,210
2011-09-10,0.78,1,0,3,0.5909,0.64,21,59,171,230
2012-03-12,0.53,1,0,1,0.3485,0.34,7,9,259,268
2012-04-10,0.22,1,0,2,0.5152,0.54,18,78,626,704
2011-01-08,0.37,1,0,1,0.1212,0.16,17,5,64,69
2012-07-17,0.55,1,0,3,0.7576,0.8,22,29,215,244
2011-07-01,0.21,1,0,3,0.697,0.82,17,99,362,461
2011-12-30,0.75,1,0,1,0.2576,0.24,7,3,92,95
2012-03-20,0.73,1,0,1,0.5455,0.58,19,75,480,555
2011-12-30,0.66,1,0,1,0.3182,0.32,11,45,126,171
2012-05-03,0.73,1,0,2,0.6061,0.64,20,52,368,420
2012-11-17,0.46,1,0,4,0.3333,0.36,10,62,258,320
2011-08-17,0.43,1,0,3,0.7273,0.8,12,26,163,189
2012-07-31,0.83,1,0,3,0.6061,0.66,5,5,40,45
2012-12-20,0.71,2,0,4,0.3333,0.34,18,22,359,381
2011-05-20,0.88,1,0,2,0.4545,0.46,6,15,102,117
2012-06-16,0.6,1,0,2,0.6061,0.6,9,88,279,367
2012-05-03,0.88,2,0,2,0.4545,0.46,6,8,128,136
2012-03-22,0.94,2,0,2,0.4848,0.5,9,41,277,318
2012-07-31,0.83,1,0,3,0.6061,0.66,4,0,6,6
2011-02-03,0.43,1,0,1,0.1364,0.16,6,0,39,39
2011-01-04,0.68,1,0,1,0.1515,0.12,5,0,4,4
2012-08-07,0.79,1,0,3,0.6667,0.7,5,3,33,36
2011-01-15,0.38,1,0,1,0.2576,0.28,13,21,80,101
2012-07-23,0.62,1,0,3,0.6818,0.74,22,40,169,209
2012-03-14,0.41,2,0,1,0.6212,0.62,11,65,155,220
2011-04-13,0.94,3,0,2,0.3939,0.38,6,1,33,34
2012-03-05,0.59,1,0,1,0.197,0.18,6,2,89,91
2011-04-11,0.48,1,0,2,0.6667,0.74,15,56,85,141
2011-10-24,0.94,2,0,4,0.3939,0.38,7,11,274,285
2012-09-10,0.68,1,0,3,0.5,0.52,7,20,427,447
2011-04-16,0.94,3,0,2,0.4242,0.42,11,4,27,31
2012-02-13,0.37,1,0,1,0.2273,0.22,11,5,85,90
2011-04-06,0.32,1,0,2,0.5,0.52,15,34,83,117
2011-06-19,0.65,2,0,2,0.6515,0.7,1,17,59,76
2011-08-14,0.94,2,0,3,0.5606,0.64,6,2,4,6
2012-04-09,0.39,1,0,2,0.4697,0.48,0,8,29,37
2012-12-05,0.44,1,0,4,0.4394,0.44,11,11,161,172
2011-11-20,0.66,1,0,4,0.3939,0.38,0,14,79,93
2011-09-20,0.83,1,0,3,0.5606,0.6,17,66,445,511
2012-12-24,0.93,3,0,1,0.2424,0.24,17,7,19,26
2011-05-09,0.82,1,0,2,0.4545,0.46,0,31,22,53
2012-08-23,0.48,1,0,3,0.6818,0.76,11,86,192,278
2012-04-23,0.81,3,0,2,0.2879,0.3,4,0,3,3
2012-12-07,0.75,2,0,4,0.2727,0.28,6,0,84,84
2012-03-20,0.69,2,0,1,0.6061,0.62,15,67,177,244
2011-05-11,0.88,1,0,2,0.4545,0.46,23,12,69,81
2012-01-08,0.46,1,0,1,0.3485,0.36,11,55,201,256
2012-03-13,0.34,1,0,1,0.6364,0.7,18,96,638,734
2012-10-04,0.57,1,0,4,0.6212,0.66,18,75,812,887
2011-03-24,0.56,1,0,2,0.2727,0.3,19,16,122,138
2011-07-13,0.55,1,0,3,0.697,0.76,7,32,281,313
2011-02-17,0.42,2,0,1,0.5152,0.54,18,11,211,222
2012-07-29,0.41,1,0,3,0.7121,0.8,18,117,302,419
2011-07-20,0.7,1,0,3,0.7727,0.78,22,25,144,169
2012-07-31,0.79,1,0,3,0.6364,0.68,21,60,292,352
2012-03-07,0.56,1,0,1,0.2576,0.28,5,0,18,18
2012-01-30,0.39,1,0,1,0.303,0.3,20,2,179,181
2011-09-10,0.83,1,0,3,0.5758,0.62,8,16,103,119
2012-12-15,0.54,1,0,4,0.3939,0.38,13,88,368,456
2012-04-16,0.33,1,1,2,0.697,0.8,16,92,266,358
2012-05-12,0.21,2,0,2,0.6364,0.7,16,254,337,591
2012-02-26,0.41,1,0,1,0.2576,0.28,11,43,184,227
2011-09-26,0.94,2,0,4,0.5455,0.62,3,0,5,5
2011-06-06,0.61,1,0,2,0.6364,0.68,20,59,277,336
2011-07-02,0.47,1,0,3,0.6364,0.68,0,31,84,115
2011-07-15,0.65,1,0,3,0.6061,0.64,8,50,514,564
2012-05-29,0.78,1,0,2,0.6061,0.66,4,0,5,5
2012-12-23,0.47,1,0,1,0.2273,0.22,1,1,19,20
2012-06-21,0.55,1,0,3,0.7576,0.8,9,32,224,256
2012-09-14,0.51,1,0,3,0.6667,0.72,17,137,757,894
2012-11-04,0.4,1,0,4,0.4091,0.4,14,149,360,509
2012-11-07,0.51,2,0,4,0.2879,0.32,11,15,132,147
2012-06-02,0.6,1,0,2,0.5303,0.56,9,89,243,332
2011-04-08,0.62,2,0,2,0.4091,0.4,11,19,79,98
2012-05-12,0.59,1,0,2,0.4545,0.46,2,10,46,56
2011-01-04,0.56,1,0,1,0.2273,0.24,13,18,79,97
2012-06-08,0.27,1,0,2,0.6667,0.76,18,147,576,723
2012-12-27,0.93,3,0,1,0.197,0.24,1,0,5,5
2011-02-09,0.36,1,0,1,0.0758,0.1,0,0,17,17
2011-08-12,0.53,1,0,3,0.6212,0.62,4,0,5,5
2011-09-03,0.61,1,0,3,0.6515,0.7,12,97,160,257
2011-03-01,0.69,1,0,1,0.2121,0.22,3,0,2,2
2012-10-15,0.69,3,0,4,0.5909,0.6,9,31,328,359
2012-06-12,0.89,3,0,2,0.5758,0.64,14,12,48,60
2011-05-26,0.73,1,0,2,0.6061,0.64,1,3,13,16
2011-07-11,0.74,1,0,3,0.6364,0.68,6,19,102,121
2011-02-04,0.59,2,0,1,0.2273,0.16,1,0,7,7
2012-03-14,0.4,1,0,1,0.6212,0.6,21,47,241,288
2012-08-06,0.41,1,0,3,0.7424,0.82,18,100,743,843
2011-03-01,0.49,1,0,1,0.303,0.3,19,4,115,119
2012-09-26,0.48,1,0,4,0.6667,0.74,18,69,815,884
2012-05-16,0.42,1,0,2,0.6515,0.72,14,42,221,263
2011-11-25,0.71,1,0,4,0.3788,0.36,21,24,61,85
2012-12-18,0.94,2,0,4,0.4394,0.44,0,0,18,18
2011-05-13,0.83,2,0,2,0.5,0.52,20,22,130,152
2012-02-17,0.37,1,0,1,0.3939,0.38,21,15,114,129
2011-08-04,0.74,1,0,3,0.6364,0.68,22,33,141,174
2011-04-02,0.75,1,0,2,0.2424,0.24,2,1,20,21
2011-11-11,0.34,1,1,4,0.3333,0.36,16,49,189,238
2012-03-27,0.37,1,0,2,0.2273,0.22,6,5,96,101
2011-05-17,0.94,2,0,2,0.5,0.52,8,22,325,347
2012-12-06,0.39,1,0,4,0.3485,0.32,15,38,232,270
2011-08-16,0.41,1,0,3,0.7121,0.8,16,55,248,303
2012-08-17,0.57,1,0,3,0.2424,0.68,0,21,67,88
2012-07-08,0.62,1,0,3,0.7424,0.78,18,54,199,253
2012-02-12,0.49,1,0,1,0.0909,0.1,9,3,60,63
2011-11-19,0.62,1,0,4,0.3939,0.38,23,20,73,93
2011-01-14,0.59,1,0,1,0.197,0.16,19,3,89,92
2012-06-08,0.37,1,0,2,0.6364,0.7,21,83,256,339
2011-02-07,0.7,2,0,1,0.3485,0.32,19,5,123,128
2011-02-12,0.69,1,0,1,0.197,0.16,0,3,27,30
2012-09-07,0.88,1,0,3,0.5606,0.62,5,1,39,40
2011-04-30,0.67,1,0,2,0.4394,0.44,23,34,91,125
2011-03-05,0.93,2,0,1,0.3333,0.34,10,34,69,103
2011-10-21,0.54,2,0,4,0.4394,0.44,20,29,155,184
2011-03-30,0.45,2,0,2,0.303,0.32,9,7,147,154
2011-07-29,0.31,1,0,3,0.8333,0.94,13,42,114,156
2011-06-19,0.79,1,0,2,0.6364,0.68,21,57,110,167
2012-10-13,0.53,1,0,4,0.3485,0.34,8,23,151,174
2011-07-10,0.74,1,0,3,0.6212,0.66,5,7,10,17
2012-04-07,0.2,1,0,2,0.4848,0.5,20,73,135,208
2012-06-23,0.26,1,0,3,0.7121,0.84,16,196,317,513
2011-08-11,0.27,1,0,3,0.697,0.8,16,57,241,298
2012-11-03,0.46,2,0,4,0.3333,0.36,11,56,284,340
2012-01-15,0.32,1,0,1,0.1818,0.2,14,25,163,188
2011-09-26,0.82,1,0,4,0.6061,0.66,19,36,347,383
2011-09-12,0.54,1,0,3,0.6667,0.72,13,43,120,163
2012-07-18,0.37,1,0,3,0.8636,0.92,12,36,166,202
2012-10-30,0.81,1,0,4,0.303,0.3,22,2,64,66
2012-05-06,0.83,2,0,2,0.5152,0.54,3,9,19,28
2012-06-09,0.61,1,0,2,0.6364,0.68,23,69,161,230
2011-10-04,0.87,2,0,4,0.4091,0.4,0,5,22,27
2011-04-19,0.64,2,0,2,0.5152,0.54,14,19,88,107
2011-06-27,0.73,2,0,3,0.6061,0.64,7,14,247,261
2012-07-07,0.74,1,0,3,0.7121,0.74,4,3,13,16
2011-01-17,0.43,2,1,1,0.1667,0.18,2,0,8,8
2012-11-10,0.71,1,0,4,0.3939,0.38,22,39,154,193
2011-01-11,0.51,2,0,1,0.2273,0.2,12,2,55,57
2011-04-08,0.93,2,0,2,0.303,0.32,16,2,58,60
2012-07-18,0.56,1,0,3,0.7879,0.82,9,44,253,297
2011-05-31,0.66,1,0,2,0.7273,0.76,21,45,165,210
2012-10-07,0.62,1,0,4,0.4242,0.42,2,10,64,74
2012-12-06,0.48,1,0,4,0.2424,0.26,0,1,43,44
2012-01-25,0.93,1,0,1,0.303,0.26,0,6,25,31
2011-09-30,0.83,1,0,4,0.5,0.52,6,0,98,98
2012-06-15,0.57,1,0,2,0.6212,0.64,10,56,160,216
2012-09-10,0.35,1,0,3,0.6212,0.62,18,111,857,968
2012-07-07,0.19,1,0,3,0.8636,1.0,16,102,192,294
2011-03-08,0.52,1,0,1,0.2576,0.24,3,5,2,7
2011-05-16,0.88,1,0,2,0.5303,0.56,22,22,105,127
2012-12-02,0.72,2,0,4,0.4394,0.44,18,25,178,203
2011-01-17,0.47,2,1,1,0.197,0.2,0,1,16,17
2011-10-12,0.94,3,0,4,0.5152,0.54,14,8,70,78
2012-10-03,0.65,1,0,4,0.6515,0.7,19,49,544,593
2012-09-03,0.84,2,1,3,0.6667,0.7,8,36,91,127
2012-09-16,0.72,1,0,3,0.4848,0.5,5,3,10,13
2012-12-04,0.63,2,0,4,0.4848,0.5,21,28,252,280
2011-10-27,0.67,2,0,4,0.4697,0.48,18,14,226,240
2011-07-31,0.18,1,0,3,0.7727,0.92,15,109,184,293
2012-12-09,0.93,3,0,4,0.3485,0.36,15,25,200,225
2012-06-05,0.56,1,0,2,0.5152,0.54,21,30,253,283
2011-07-08,0.63,2,0,3,0.7879,0.8,14,53,163,216
